Principal Component 1:
    Feature: left_handed, Weight: 0.0002786342821763932
    Feature: Cannabis A few times a week, Weight: 0.00022567491437374104
    Feature: Tobacco Former Smoker, Weight: 0.00014084380727665368
    Feature: sds_23, Weight: 0.00011354868537182851
    Feature: sds_25, Weight: 3.650188837720471e-05
    Feature: Caffeine A few times a week, Weight: 2.6981058263728493e-06
    Feature: sds_11, Weight: 0.0

Principal Component 9:
    Feature: wd_tib, Weight: 0.38799302963006294
    Feature: wd_tob, Weight: 0.18471182158995242
    Feature: sex, Weight: 0.18307198423929383
    Feature: wd_tst, Weight: 0.17523779226473546
    Feature: Islander, Weight: 0.16678053741960897
    Feature: isi_3, Weight: 0.15679221884652353
    Feature: sds_5, Weight: 0.1545155869843489
    Feature: White, Weight: 0.15311179851804038
    Feature: brisc_4, Weight: 0.14785147381883426
    Feature: $100,000 - $200,000, Weight: 0.14259488046452595
    Feature: $25,000 - $50,000, Weight: 0.14185053655319546
    Feature: wd_sq, Weight: 0.1412766261059824
    Feature: hispanic, Weight: 0.13779307349305847
    Feature: isi_2, Weight: 0.13623164014889805
    Feature: msf, Weight: 0.1359233489599778
    Feature: brisc_2, Weight: 0.13282607187396236
    Feature: Asian, Weight: 0.13227453291588698
    Feature: $50,000 - $100,000, Weight: 0.13226895159664817
    Feature: psqi_c1, Weight: 0.12214654851374936
    Feature: sds_6, Weight: 0.1203147102632081
    Feature: wd_ttb, Weight: 0.12003665504189899
    Feature: psqi_c6, Weight: 0.1176890117340723
    Feature: psqi_11c, Weight: 0.11755482446683
    Feature: we_tts, Weight: 0.11524797340138047
    Feature: wd_tts, Weight: 0.11235066721088671
    Feature: sds_10, Weight: 0.11021633860306551
    Feature: psqi_5a, Weight: 0.10896443009668315
    Feature: psqi_c2, Weight: 0.10814271476737884
    Feature: sds_8, Weight: 0.10749408153320816
    Feature: isi_4, Weight: 0.10421258998686334
    Feature: isi_5, Weight: 0.09989771847246488
    Feature: psqi_8, Weight: 0.09753326000461367
    Feature: psqi_c5, Weight: 0.09690175890052949
    Feature: wd_ema, Weight: 0.09677275741095069
    Feature: psqi_5f, Weight: 0.09521561600116853
    Feature: psqi_c7, Weight: 0.09445977122243053
    Feature: wd_tfa, Weight: 0.0919488259993207
    Feature: we_tfa, Weight: 0.08840522606931876
    Feature: psqi_2, Weight: 0.08732974883954732
    Feature: we_twt, Weight: 0.08727091502117264
    Feature: wd_bts, Weight: 0.08674055126271946
    Feature: Black, Weight: 0.08641033914371549
    Feature: psqi_total, Weight: 0.07927714391946675
    Feature: sds_3, Weight: 0.07878713928666016
    Feature: msw, Weight: 0.07750838445689587
    Feature: psqi_11e, Weight: 0.07639739256655152
    Feature: psqi_5d, Weight: 0.07554749739638011
    Feature: income_notsay, Weight: 0.07477747348139557
    Feature: Heterosexual, Weight: 0.07374326528986958
    Feature: we_nwak, Weight: 0.0711468861313276
    Feature: we_tob, Weight: 0.07015652187245236
    Feature: we_waso, Weight: 0.07007364611476972
    Feature: sds_9, Weight: 0.06997558521784394
    Feature: isi_7, Weight: 0.06921008935464384
    Feature: subs_caff_11to14, Weight: 0.06917851831179796
    Feature: brisc_total, Weight: 0.06890628740173022
    Feature: psqi_11b, Weight: 0.06714724739595822
    Feature: Native, Weight: 0.06627705694537872
    Feature: we_ttb, Weight: 0.06608873144979413
    Feature: college_educated, Weight: 0.06489008663860743
    Feature: msfsc1, Weight: 0.0648448806525002
    Feature: wd_sol, Weight: 0.0643189800462968
    Feature: we_se, Weight: 0.06404509822426768
    Feature: wake_decimal_time, Weight: 0.06404509822426765
    Feature: psqi_5c, Weight: 0.06258769976942793
    Feature: psqi_11a, Weight: 0.06241384955727252
    Feature: we_ema, Weight: 0.061806216645265845
    Feature: we_bts, Weight: 0.06134374457322233
    Feature: >$200,000, Weight: 0.060163648849194146
    Feature: we_sq, Weight: 0.05954283500183953
    Feature: psqi_6, Weight: 0.05904444126852058
    Feature: subs_alc_23to02, Weight: 0.05902138152668678
    Feature: isi_1, Weight: 0.05866928169930814
    Feature: Cannabis Never, Weight: 0.05572965908120939
    Feature: we_tst, Weight: 0.055392944049002364
    Feature: psqi_11d, Weight: 0.05397927647438793
    Feature: isi_total, Weight: 0.05396434990123042
    Feature: subs_alc_20to23, Weight: 0.05360708562301735
    Feature: psqi_c4, Weight: 0.052721005415382334
    Feature: subs_can_20to23, Weight: 0.050191582936385426
    Feature: other_orientation, Weight: 0.04879067404170673
    Feature: we_tib, Weight: 0.04535017794060055
    Feature: psqi_5e, Weight: 0.04535017794060053
    Feature: Alcohol Never, Weight: 0.04525948942850415
    Feature: sleep_decimal_time, Weight: 0.04525614967931212
    Feature: sds_1, Weight: 0.04411143549423041
    Feature: sds_12, Weight: 0.041939229467926824
    Feature: psqi_5i, Weight: 0.041629622324899106
    Feature: wd_nwak, Weight: 0.037357911861970954
    Feature: we_sol, Weight: 0.03413314907907278
    Feature: psqi_c3, Weight: 0.03270562662644944
    Feature: wd_waso, Weight: 0.03228328380920439
    Feature: psqi_7, Weight: 0.0320857750261538
    Feature: Alcohol Once a week or less, Weight: 0.03088614012125897
    Feature: subs_caff_23to02, Weight: 0.029797086499254624
    Feature: psqi_5h, Weight: 0.02971159464884454
    Feature: brisc_1, Weight: 0.02943268601878305
    Feature: subs_can_23to02, Weight: 0.029430977098936217
    Feature: ddnsi_5, Weight: 0.029122333059329902
    Feature: Multiracial, Weight: 0.028721577097469447
    Feature: Cannabis Once a month or less, Weight: 0.027249862470971126
    Feature: subs_can_17to20, Weight: 0.024566989353392285
    Feature: Caffeine A few times a week, Weight: 0.024559376605279275
    Feature: subs_caff_20to23, Weight: 0.024158139105976095
    Feature: wd_se, Weight: 0.023880669160547464
    Feature: socialjetlag, Weight: 0.02338540566377255
    Feature: psqi_5g, Weight: 0.02325531154940666
    Feature: sds_13, Weight: 0.02287902792067149
    Feature: psqi_5j, Weight: 0.022860013181049632
    Feature: Bisexual, Weight: 0.022367731984534595
    Feature: sds_4, Weight: 0.020862935074813307
    Feature: sds_19, Weight: 0.020167738193716835
    Feature: Caffeine Once a month or less, Weight: 0.019323206796216522
    Feature: sds_18, Weight: 0.01912415859554416
    Feature: subs_caff_14to17, Weight: 0.01908207867229552
    Feature: isi_6, Weight: 0.019044407776079714
    Feature: subs_alc_02to05, Weight: 0.01893899982059616
    Feature: subs_can_02to05, Weight: 0.016396584206446387
    Feature: psqi_10, Weight: 0.016193219901200484
    Feature: Alcohol Once a month or less, Weight: 0.0151173148757062
    Feature: Cannabis A few times a week, Weight: 0.015116148702487611
    Feature: subs_can_14to17, Weight: 0.014610649758368784
    Feature: Caffeine Never, Weight: 0.014467218920010488
    Feature: Caffeine Multiple times daily, Weight: 0.014385868469055405
    Feature: < $25,000, Weight: 0.014026443345732692
    Feature: sds_2, Weight: 0.012512908932021474
    Feature: psqi_9, Weight: 0.011970115116446668
    Feature: subs_can_11to14, Weight: 0.01132049118617386
    Feature: left_handed, Weight: 0.011111641353818535
    Feature: Homosexual, Weight: 0.010565507420030998
    Feature: subs_tob_23to02, Weight: 0.01026064638018601
    Feature: Cannabis Multiple times daily, Weight: 0.008688278012171126
    Feature: subs_caff_02to05, Weight: 0.008511864982539771
    Feature: sds_25, Weight: 0.008256005685803421
    Feature: subs_tob_14to17, Weight: 0.007680566898063597
    Feature: ddnsi_3, Weight: 0.0076771420459616985
    Feature: psqi_5b, Weight: 0.007536022271999804
    Feature: ddnsi_1, Weight: 0.00714783523065291
    Feature: Caffeine Once a week or less, Weight: 0.007132570601148302
    Feature: ddnsi_2, Weight: 0.007063769963908614
    Feature: Cannabis Once a week or less, Weight: 0.0069252508585048765
    Feature: brisc_3, Weight: 0.006627899125179922
    Feature: subs_can_08to11, Weight: 0.006532717139858257
    Feature: subs_caff_17to20, Weight: 0.006072587799314124
    Feature: sds_23, Weight: 0.00604668959928087
    Feature: subs_caff_05to08, Weight: 0.005885652527821784
    Feature: subs_alc_11to14, Weight: 0.005804284308252521
    Feature: subs_tob_08to11, Weight: 0.005320985725888983
    Feature: Alcohol A few times a week, Weight: 0.004901490992227395
    Feature: sds_20, Weight: 0.004046205186811547
    Feature: subs_can_05to08, Weight: 0.0038228148712804826
    Feature: Caffeine Daily, Weight: 0.003488342536120704
    Feature: wd_twt, Weight: 0.0034597979267908916
    Feature: Tobacco Former Smoker, Weight: 0.003455857139495688
    Feature: sds_17, Weight: 0.0033875451803861674
    Feature: ddnsi_4, Weight: 0.003009954350520293
    Feature: Tobacco Daily Smoker, Weight: 0.0025250798989396254
    Feature: sds_21, Weight: 0.0024433149549202074
    Feature: Tobacco Occasional Smoker, Weight: 0.002429284177273235
    Feature: Cannabis Daily, Weight: 0.002249880962925346
    Feature: subs_caff_08to11, Weight: 0.0020634242329196284
    Feature: subs_tob_02to05, Weight: 0.0019911132680518143
    Feature: subs_alc_17to20, Weight: 0.0019753336956894315
    Feature: subs_alc_08to11, Weight: 0.0019332470729689483
    Feature: subs_alc_05to08, Weight: 0.0018634782314916377
    Feature: subs_tob_17to20, Weight: 0.0016027068033248406
    Feature: subs_tob_05to08, Weight: 0.0015637446513614153
    Feature: sds_16, Weight: 0.0014513027422934565
    Feature: sds_7, Weight: 0.00123291096203671
    Feature: transgender, Weight: 0.0012111939141002115
    Feature: sds_15, Weight: 0.0011908901151770797
    Feature: subs_tob_11to14, Weight: 0.0011451243199452588
    Feature: ddnsi_total, Weight: 0.0009396300214772756
    Feature: Alcohol Daily, Weight: 0.0009224054222135256
    Feature: subs_alc_14to17, Weight: 0.0006400695056939834
    Feature: Tobacco Never Smoker, Weight: 0.0005371716891389509
    Feature: subs_tob_20to23, Weight: 0.0004429292661143823
    Feature: sds_22, Weight: 0.00044283054245084776
    Feature: sds_24, Weight: 0.0003559456821377848
    Feature: Alcohol Multiple times daily, Weight: 0.00017843985375247344
    Feature: sds_14, Weight: 0.000106911517624776
    Feature: sds_11, Weight: 0.0

Principal Component 10:
    Feature: Bisexual, Weight: 0.21585735700054737
    Feature: wd_tst, Weight: 0.20456746256356212
    Feature: isi_5, Weight: 0.19923818394159545
    Feature: isi_7, Weight: 0.19645247397594648
    Feature: isi_3, Weight: 0.1962590212725966
    Feature: Native, Weight: 0.19618203263928952
    Feature: psqi_5a, Weight: 0.19288855811935635
    Feature: psqi_c3, Weight: 0.1907419711599304
    Feature: isi_2, Weight: 0.18344500715526096
    Feature: $50,000 - $100,000, Weight: 0.17211516399409837
    Feature: Multiracial, Weight: 0.17062280387735848
    Feature: Islander, Weight: 0.15985375458278336
    Feature: wd_tts, Weight: 0.15591209256988706
    Feature: >$200,000, Weight: 0.15338210497597024
    Feature: we_ttb, Weight: 0.1528114993562182
    Feature: psqi_5e, Weight: 0.14432820754846643
    Feature: we_tib, Weight: 0.14432820754846637
    Feature: psqi_5d, Weight: 0.14126281908056504
    Feature: psqi_5f, Weight: 0.13904146548050142
    Feature: psqi_8, Weight: 0.1374253835936832
    Feature: we_bts, Weight: 0.13671259699387636
    Feature: sds_1, Weight: 0.13491663681549795
    Feature: < $25,000, Weight: 0.13369172656522577
    Feature: sex, Weight: 0.13309967940262957
    Feature: isi_6, Weight: 0.12992832322693307
    Feature: other_orientation, Weight: 0.1283096983353146
    Feature: psqi_c7, Weight: 0.12625913324922983
    Feature: we_tts, Weight: 0.1193554324390841
    Feature: hispanic, Weight: 0.10970110916977319
    Feature: brisc_1, Weight: 0.09899778935956859
    Feature: $25,000 - $50,000, Weight: 0.09819318854794568
    Feature: wd_se, Weight: 0.09478806751362331
    Feature: brisc_3, Weight: 0.09042905806321538
    Feature: sds_4, Weight: 0.08990131521637312
    Feature: Asian, Weight: 0.08731001885808523
    Feature: we_sol, Weight: 0.08560412798977787
    Feature: wd_bts, Weight: 0.08534401716789529
    Feature: we_tob, Weight: 0.08533428452326706
    Feature: isi_1, Weight: 0.08288990957956482
    Feature: sds_6, Weight: 0.08228518368875584
    Feature: psqi_c4, Weight: 0.08173686176703626
    Feature: psqi_c2, Weight: 0.07929134561266687
    Feature: Black, Weight: 0.07885105444203472
    Feature: brisc_total, Weight: 0.0785844338469761
    Feature: brisc_2, Weight: 0.07574050308070372
    Feature: sds_2, Weight: 0.07317139330375254
    Feature: msw, Weight: 0.07286184331166615
    Feature: wd_nwak, Weight: 0.07206438753907826
    Feature: wd_tib, Weight: 0.07123540837249182
    Feature: psqi_5i, Weight: 0.06819745454907233
    Feature: we_nwak, Weight: 0.06668367031757406
    Feature: brisc_4, Weight: 0.0663834058444676
    Feature: psqi_11a, Weight: 0.06514789808796036
    Feature: psqi_5g, Weight: 0.0650850769963507
    Feature: psqi_9, Weight: 0.064871031234382
    Feature: psqi_total, Weight: 0.06463759851718164
    Feature: psqi_c6, Weight: 0.06303958387910591
    Feature: psqi_c5, Weight: 0.06179431302571983
    Feature: psqi_5j, Weight: 0.06032772832520629
    Feature: we_sq, Weight: 0.06002992550723541
    Feature: college_educated, Weight: 0.05839097317944983
    Feature: left_handed, Weight: 0.0572261719522813
    Feature: sds_5, Weight: 0.055343419817368046
    Feature: psqi_7, Weight: 0.05503607656549093
    Feature: wd_ttb, Weight: 0.05377370477340426
    Feature: we_se, Weight: 0.051661193830341214
    Feature: wake_decimal_time, Weight: 0.051661193830341214
    Feature: wd_sq, Weight: 0.05009827887776902
    Feature: psqi_6, Weight: 0.04975416086384026
    Feature: psqi_c1, Weight: 0.049254224991819674
    Feature: we_tfa, Weight: 0.04908557725583599
    Feature: sds_12, Weight: 0.04885702401727351
    Feature: sds_3, Weight: 0.04695287101933443
    Feature: wd_twt, Weight: 0.0459823903715064
    Feature: socialjetlag, Weight: 0.044150241623100835
    Feature: transgender, Weight: 0.041177671293657514
    Feature: msfsc1, Weight: 0.040062980224294324
    Feature: sds_9, Weight: 0.0390763694055367
    Feature: Heterosexual, Weight: 0.03869988591860821
    Feature: we_twt, Weight: 0.03841170091890339
    Feature: isi_total, Weight: 0.034939340508685024
    Feature: psqi_11b, Weight: 0.03223402186067376
    Feature: ddnsi_5, Weight: 0.02975896138104208
    Feature: wd_tob, Weight: 0.027614241939605946
    Feature: psqi_10, Weight: 0.027435620828648418
    Feature: we_waso, Weight: 0.02543811895015133
    Feature: psqi_5c, Weight: 0.025055823858411777
    Feature: wd_ema, Weight: 0.02336621822109527
    Feature: sds_10, Weight: 0.022973426663039673
    Feature: we_tst, Weight: 0.02095789855073088
    Feature: msf, Weight: 0.019867748822672105
    Feature: psqi_5b, Weight: 0.018496812253321247
    Feature: Caffeine A few times a week, Weight: 0.017996953134937727
    Feature: White, Weight: 0.017149791341281473
    Feature: Cannabis Once a month or less, Weight: 0.01653809423549355
    Feature: isi_4, Weight: 0.0157290458573327
    Feature: subs_caff_11to14, Weight: 0.0152995859207509
    Feature: subs_can_20to23, Weight: 0.015269992733137689
    Feature: sds_25, Weight: 0.015148926209842513
    Feature: we_ema, Weight: 0.014887105776190795
    Feature: psqi_5h, Weight: 0.014584308604206592
    Feature: subs_caff_17to20, Weight: 0.012690066736930886
    Feature: subs_tob_02to05, Weight: 0.012041790524911718
    Feature: psqi_11e, Weight: 0.011769721030840907
    Feature: subs_caff_05to08, Weight: 0.011462260422763111
    Feature: ddnsi_1, Weight: 0.011301458087216542
    Feature: subs_alc_02to05, Weight: 0.011030944533339969
    Feature: wd_waso, Weight: 0.010170759377949036
    Feature: $100,000 - $200,000, Weight: 0.010142489621962514
    Feature: subs_can_17to20, Weight: 0.009106560563912338
    Feature: income_notsay, Weight: 0.008687615856676573
    Feature: wd_tfa, Weight: 0.00866075204908632
    Feature: ddnsi_total, Weight: 0.008651103957934624
    Feature: subs_alc_23to02, Weight: 0.008628529348133232
    Feature: Alcohol Never, Weight: 0.008585844486509933
    Feature: sds_8, Weight: 0.008289789545129758
    Feature: Caffeine Once a month or less, Weight: 0.008063187505488643
    Feature: subs_caff_02to05, Weight: 0.00797741854119213
    Feature: subs_tob_14to17, Weight: 0.007370299490298399
    Feature: ddnsi_3, Weight: 0.0071199200378421965
    Feature: ddnsi_4, Weight: 0.007041463302542887
    Feature: subs_alc_11to14, Weight: 0.006551697859167051
    Feature: Alcohol Once a month or less, Weight: 0.006442507891268203
    Feature: subs_tob_11to14, Weight: 0.006175864046853205
    Feature: Tobacco Occasional Smoker, Weight: 0.006131203067247178
    Feature: subs_caff_23to02, Weight: 0.0060725105697361685
    Feature: sds_17, Weight: 0.006037398422261955
    Feature: subs_tob_20to23, Weight: 0.00598960076354511
    Feature: Cannabis Multiple times daily, Weight: 0.005892013825005878
    Feature: sds_18, Weight: 0.005867310609169412
    Feature: sds_21, Weight: 0.005650537496322481
    Feature: sds_14, Weight: 0.005622153439657169
    Feature: Alcohol Daily, Weight: 0.005153307195231837
    Feature: Cannabis Daily, Weight: 0.005143171259345892
    Feature: Alcohol Once a week or less, Weight: 0.005100921121717314
    Feature: sds_24, Weight: 0.005069896431234934
    Feature: Caffeine Once a week or less, Weight: 0.005038042794416143
    Feature: sds_15, Weight: 0.004943695323344083
    Feature: subs_alc_08to11, Weight: 0.004313874331677456
    Feature: sds_20, Weight: 0.004133801875392993
    Feature: subs_can_23to02, Weight: 0.0041222867925670955
    Feature: subs_tob_05to08, Weight: 0.003960763948650274
    Feature: Tobacco Daily Smoker, Weight: 0.003858564891645079
    Feature: sds_22, Weight: 0.0037657328397014914
    Feature: psqi_11c, Weight: 0.0035469084044392296
    Feature: subs_can_02to05, Weight: 0.003200243837882724
    Feature: ddnsi_2, Weight: 0.0031893610234690014
    Feature: Caffeine Daily, Weight: 0.0030664503148004167
    Feature: sds_13, Weight: 0.003009384491478238
    Feature: subs_tob_23to02, Weight: 0.002925970040103581
    Feature: subs_caff_20to23, Weight: 0.0028900581371876215
    Feature: subs_caff_14to17, Weight: 0.002766735497261205
    Feature: subs_can_08to11, Weight: 0.00245314865567866
    Feature: Cannabis A few times a week, Weight: 0.002446902250077959
    Feature: Caffeine Never, Weight: 0.002437617051381077
    Feature: Cannabis Never, Weight: 0.0022690825931116322
    Feature: sds_23, Weight: 0.0022489972187719827
    Feature: subs_tob_08to11, Weight: 0.002243987397201516
    Feature: subs_can_11to14, Weight: 0.002227351539013603
    Feature: Tobacco Never Smoker, Weight: 0.0022099731808554865
    Feature: Alcohol Multiple times daily, Weight: 0.0020909505217272103
    Feature: subs_alc_17to20, Weight: 0.002050361666905264
    Feature: psqi_2, Weight: 0.0020258905554588727
    Feature: subs_alc_14to17, Weight: 0.0017996955720740635
    Feature: sds_16, Weight: 0.0016705242230481336
    Feature: subs_can_14to17, Weight: 0.0016198246215465525
    Feature: sleep_decimal_time, Weight: 0.0015388537802879083
    Feature: psqi_11d, Weight: 0.001412444536519084
    Feature: subs_alc_20to23, Weight: 0.0011267395738798517
    Feature: subs_caff_08to11, Weight: 0.001046648311971905
    Feature: subs_tob_17to20, Weight: 0.0010405106187955755
    Feature: Caffeine Multiple times daily, Weight: 0.001010136613722355
    Feature: subs_alc_05to08, Weight: 0.0009872137547876677
    Feature: Alcohol A few times a week, Weight: 0.0009306361784311525
    Feature: wd_sol, Weight: 0.0008319349409920858
    Feature: Cannabis Once a week or less, Weight: 0.0007869243079522372
    Feature: Homosexual, Weight: 0.0006705301492538063
    Feature: sds_7, Weight: 0.0005669912132165737
    Feature: subs_can_05to08, Weight: 0.00048645125483309364
    Feature: sds_19, Weight: 0.00012453055197322155
    Feature: Tobacco Former Smoker, Weight: 3.953406225854715e-05
    Feature: sds_11, Weight: 0.0

Principal Component 11:
    Feature: psqi_7, Weight: 0.3747756770529413
    Feature: psqi_5i, Weight: 0.319327468369917
    Feature: psqi_5h, Weight: 0.3148965265144234
    Feature: psqi_5j, Weight: 0.2807015109390749
    Feature: psqi_6, Weight: 0.21946801057786405
    Feature: psqi_c7, Weight: 0.16998622589986284
    Feature: socialjetlag, Weight: 0.16442657542626907
    Feature: psqi_9, Weight: 0.15039261040697857
    Feature: psqi_c5, Weight: 0.14589753982295756
    Feature: msf, Weight: 0.14479865088199947
    Feature: $25,000 - $50,000, Weight: 0.1408852249994625
    Feature: isi_4, Weight: 0.13255154661423194
    Feature: msfsc1, Weight: 0.12706582116989001
    Feature: Native, Weight: 0.1268041442914113
    Feature: sleep_decimal_time, Weight: 0.12660169996146828
    Feature: psqi_10, Weight: 0.12300467662655659
    Feature: psqi_c4, Weight: 0.11995414145476038
    Feature: sds_9, Weight: 0.11498866271535299
    Feature: sds_4, Weight: 0.11245519524039455
    Feature: msw, Weight: 0.1082292823218297
    Feature: >$200,000, Weight: 0.10583710192406401
    Feature: psqi_11e, Weight: 0.10036420013034872
    Feature: Bisexual, Weight: 0.09828681523205621
    Feature: isi_5, Weight: 0.09825054627658374
    Feature: other_orientation, Weight: 0.09677655415679921
    Feature: we_bts, Weight: 0.09673966640327637
    Feature: isi_7, Weight: 0.09623214663058398
    Feature: Multiracial, Weight: 0.09485224516469082
    Feature: brisc_1, Weight: 0.09329846971308793
    Feature: psqi_2, Weight: 0.09310376581328703
    Feature: Black, Weight: 0.08863222850569813
    Feature: we_tfa, Weight: 0.08677992517530714
    Feature: wd_se, Weight: 0.0818677631873094
    Feature: sds_10, Weight: 0.0812097779900413
    Feature: brisc_3, Weight: 0.07918782387375269
    Feature: psqi_11d, Weight: 0.07914947882404544
    Feature: sds_2, Weight: 0.07832207954350723
    Feature: isi_1, Weight: 0.07772119489202943
    Feature: we_tts, Weight: 0.07457188778452825
    Feature: sds_8, Weight: 0.07348266128423883
    Feature: < $25,000, Weight: 0.07008621709630172
    Feature: sds_1, Weight: 0.06818608688709545
    Feature: sds_7, Weight: 0.0653582955300675
    Feature: we_sq, Weight: 0.06403623726100373
    Feature: sds_3, Weight: 0.06258175626581357
    Feature: brisc_total, Weight: 0.06225144253719989
    Feature: psqi_11c, Weight: 0.060978667506303395
    Feature: hispanic, Weight: 0.0595467357228189
    Feature: we_waso, Weight: 0.055242400196686824
    Feature: psqi_5f, Weight: 0.05521658193165057
    Feature: wd_tfa, Weight: 0.0537013714206878
    Feature: we_twt, Weight: 0.05362743529539965
    Feature: psqi_11b, Weight: 0.051617113628985
    Feature: isi_2, Weight: 0.05144722018667726
    Feature: brisc_2, Weight: 0.04898557808897095
    Feature: college_educated, Weight: 0.04676872206494448
    Feature: isi_total, Weight: 0.04436163614577703
    Feature: we_tob, Weight: 0.04332736933010249
    Feature: psqi_5c, Weight: 0.04282017210147938
    Feature: we_sol, Weight: 0.042601425416910456
    Feature: sds_6, Weight: 0.04126615301970504
    Feature: Heterosexual, Weight: 0.04106864916152828
    Feature: sex, Weight: 0.039756555036131805
    Feature: we_ema, Weight: 0.03903140354995334
    Feature: sds_5, Weight: 0.038829534444225655
    Feature: wd_nwak, Weight: 0.03836317557522864
    Feature: wd_sol, Weight: 0.03737541857422107
    Feature: psqi_c1, Weight: 0.035153016890991574
    Feature: isi_6, Weight: 0.03371367451068807
    Feature: wake_decimal_time, Weight: 0.03361248089046577
    Feature: we_se, Weight: 0.03361248089046576
    Feature: psqi_5d, Weight: 0.03348704485087561
    Feature: we_nwak, Weight: 0.0329306422141376
    Feature: we_ttb, Weight: 0.031969711771222674
    Feature: Homosexual, Weight: 0.028031727239087825
    Feature: Caffeine Daily, Weight: 0.026137657100630055
    Feature: psqi_5a, Weight: 0.02611585850580637
    Feature: subs_alc_23to02, Weight: 0.025527403682020573
    Feature: isi_3, Weight: 0.024790150956644472
    Feature: sds_18, Weight: 0.024783987154368598
    Feature: subs_caff_11to14, Weight: 0.024762354596455458
    Feature: Alcohol Never, Weight: 0.024636982787458104
    Feature: $100,000 - $200,000, Weight: 0.024344108606852016
    Feature: wd_tib, Weight: 0.024060127869493957
    Feature: psqi_8, Weight: 0.023615807689310823
    Feature: subs_can_20to23, Weight: 0.02204196278771786
    Feature: wd_tts, Weight: 0.021860368449884593
    Feature: subs_alc_20to23, Weight: 0.0213177415367417
    Feature: Caffeine Once a week or less, Weight: 0.019169502604394387
    Feature: brisc_4, Weight: 0.019032744873472677
    Feature: subs_tob_23to02, Weight: 0.018298011330631265
    Feature: wd_sq, Weight: 0.018145488281875694
    Feature: ddnsi_5, Weight: 0.018138768783520047
    Feature: White, Weight: 0.016689653906189747
    Feature: Alcohol Once a month or less, Weight: 0.016533536501419983
    Feature: psqi_5e, Weight: 0.015962581863889734
    Feature: we_tib, Weight: 0.01596258186388971
    Feature: subs_caff_05to08, Weight: 0.01567381690358117
    Feature: wd_waso, Weight: 0.01530155960559949
    Feature: Caffeine Multiple times daily, Weight: 0.014940287297450663
    Feature: we_tst, Weight: 0.014917420911546152
    Feature: psqi_c6, Weight: 0.014316054312405041
    Feature: subs_tob_11to14, Weight: 0.014242423005258794
    Feature: sds_19, Weight: 0.014062439362109137
    Feature: subs_tob_02to05, Weight: 0.013872345098830154
    Feature: subs_tob_14to17, Weight: 0.0136586022339688
    Feature: sds_20, Weight: 0.013649978848493761
    Feature: sds_16, Weight: 0.013398050452362547
    Feature: subs_can_17to20, Weight: 0.013225944150311073
    Feature: wd_ema, Weight: 0.013146950595852252
    Feature: Caffeine A few times a week, Weight: 0.013133042763736056
    Feature: psqi_c2, Weight: 0.013003893614434664
    Feature: Alcohol Once a week or less, Weight: 0.012929274598724214
    Feature: transgender, Weight: 0.012815768712857986
    Feature: subs_caff_20to23, Weight: 0.012696412447547399
    Feature: subs_can_23to02, Weight: 0.012693459617213264
    Feature: Tobacco Former Smoker, Weight: 0.012030232636011587
    Feature: Tobacco Occasional Smoker, Weight: 0.012003756944162208
    Feature: subs_tob_17to20, Weight: 0.011525566476670735
    Feature: Caffeine Once a month or less, Weight: 0.011499283242428533
    Feature: Alcohol A few times a week, Weight: 0.011418910680355096
    Feature: Cannabis Once a month or less, Weight: 0.011257198682923436
    Feature: wd_bts, Weight: 0.011244465621483679
    Feature: psqi_5b, Weight: 0.011150050855618153
    Feature: wd_twt, Weight: 0.01084350106674967
    Feature: subs_can_14to17, Weight: 0.01080882690656417
    Feature: subs_caff_14to17, Weight: 0.01032964804138187
    Feature: subs_alc_02to05, Weight: 0.01019411713636956
    Feature: subs_tob_20to23, Weight: 0.010121765816870135
    Feature: Islander, Weight: 0.009992228235391323
    Feature: Asian, Weight: 0.009793624431275098
    Feature: subs_tob_08to11, Weight: 0.00949000743420257
    Feature: wd_ttb, Weight: 0.009062947338480787
    Feature: psqi_5g, Weight: 0.00788379410816277
    Feature: Cannabis Multiple times daily, Weight: 0.007349526436710436
    Feature: psqi_c3, Weight: 0.007102668610623438
    Feature: subs_can_11to14, Weight: 0.007016080572856794
    Feature: sds_13, Weight: 0.006804610855342259
    Feature: subs_alc_17to20, Weight: 0.006644612334357008
    Feature: Cannabis Never, Weight: 0.006628543285588146
    Feature: ddnsi_4, Weight: 0.006124434699056431
    Feature: subs_caff_23to02, Weight: 0.006097922339746101
    Feature: Cannabis Daily, Weight: 0.005944880002881531
    Feature: sds_21, Weight: 0.00593383634508904
    Feature: sds_23, Weight: 0.0058817357786218015
    Feature: psqi_total, Weight: 0.005863136418788605
    Feature: ddnsi_3, Weight: 0.005443828061613195
    Feature: subs_can_08to11, Weight: 0.005050856191397813
    Feature: left_handed, Weight: 0.0049913037058217785
    Feature: subs_caff_17to20, Weight: 0.00453821036121271
    Feature: sds_17, Weight: 0.004469778892916953
    Feature: psqi_11a, Weight: 0.004306285619753485
    Feature: Cannabis A few times a week, Weight: 0.003897943313644348
    Feature: Caffeine Never, Weight: 0.0037975991400623775
    Feature: sds_12, Weight: 0.0036452885701875873
    Feature: subs_alc_08to11, Weight: 0.0034943496265120878
    Feature: Alcohol Multiple times daily, Weight: 0.0034833196788444736
    Feature: wd_tob, Weight: 0.0034157468821047073
    Feature: subs_caff_08to11, Weight: 0.0023461540110446366
    Feature: $50,000 - $100,000, Weight: 0.002220018135056595
